l,t
420000,1144.6014783382416
421000,1147.289386510849
422000,1149.9234693050385
423000,1152.5668151378632
424000,1155.1192753314972
425000,1157.7098116874695
426000,1160.4141433238983
427000,1163.03466629982
428000,1165.658430814743
429000,1168.3241939544678
430000,1171.1564259529114
431000,1173.8176293373108
432000,1176.4370648860931
433000,1179.0879368782043
434000,1181.7043919563293
435000,1184.503658771515
436000,1187.1308796405792
437000,1189.6013760566711
438000,1192.0232367515564
439000,1194.565869808197
440000,1197.232658624649
441000,1199.8446826934814
442000,1202.4577174186707
443000,1205.0612936019897
444000,1207.7547044754028
445000,1210.3728938102722
446000,1212.989075422287
447000,1215.6760444641113
448000,1218.294847726822
449000,1220.8892517089844
450000,1223.5955772399902
451000,1226.438707113266
452000,1229.3565893173218
453000,1232.1211738586426
454000,1234.8923511505127
455000,1237.5786242485046
456000,1240.2800040245056
457000,1242.8856797218323
458000,1245.576150894165
459000,1248.1988501548767
460000,1250.7839660644531
461000,1253.433350801468
462000,1256.0307874679565
463000,1258.539282798767
464000,1261.108598947525
465000,1263.7762999534607
466000,1266.4016942977905
467000,1269.1085584163666
468000,1271.731451511383
469000,1274.345609664917
470000,1276.9619681835175
471000,1279.50838637352
472000,1282.0540306568146
473000,1284.4624845981598
474000,1286.9428541660309
475000,1289.7337629795074
476000,1292.430068731308
477000,1295.0435478687286
478000,1297.6577851772308
479000,1300.2600190639496
480000,1302.907609462738
481000,1305.6035010814667
482000,1308.2050821781158
483000,1310.779079914093
484000,1313.3348813056946
485000,1316.0220217704773
486000,1318.605989933014
487000,1321.1882207393646
488000,1323.798582792282
489000,1326.3662467002869
490000,1329.1657564640045
491000,1331.799465417862
492000,1334.3653571605682
493000,1336.840939283371
494000,1339.4784269332886
495000,1342.0023965835571
496000,1344.468136548996
497000,1346.9174265861511
498000,1349.420171737671
499000,1352.0568985939026
500000,1354.6434516906738
501000,1357.2268092632294
502000,1359.8160076141357
503000,1362.5175330638885
504000,1365.3441627025604
505000,1368.1294705867767
506000,1370.7427225112915
507000,1373.342586517334
508000,1375.9653198719025
509000,1378.5517830848694
510000,1381.221586227417
511000,1383.7919573783875
512000,1386.3448560237885
513000,1389.0509617328644
514000,1392.2195410728455
515000,1395.6181404590607
516000,1398.4165143966675
517000,1401.32754778862
518000,1403.9708261489868
519000,1406.832317829132
520000,1409.5974607467651
521000,1412.2862467765808
522000,1414.910439491272
523000,1417.5831916332245
524000,1420.204318523407
525000,1422.8005089759827
526000,1425.3658814430237
527000,1428.034539937973
528000,1430.6469974517822
529000,1433.2410161495209
530000,1435.7895340919495
531000,1438.3644618988037
532000,1441.0538051128387
533000,1443.660633802414
534000,1446.2721569538116
535000,1448.890637397766
536000,1451.6828532218933
537000,1454.3110210895538
538000,1456.9834287166595
539000,1459.6279771327972
540000,1462.2344465255737
541000,1464.9089515209198
542000,1467.51740026474
543000,1470.1272258758545
544000,1472.7265944480896
545000,1475.3576140403748
546000,1477.966326713562
547000,1480.6027405261993
548000,1483.1625456809998
549000,1485.7281832695007
550000,1488.4438171386719
551000,1491.092969417572
552000,1493.697078704834
553000,1496.330929517746
554000,1498.9455499649048
555000,1501.6887028217316
556000,1504.2854154109955
557000,1506.7308232784271
558000,1509.2537853717804
559000,1511.9334774017334
560000,1514.5209612846375
561000,1517.1882264614105
562000,1519.980904340744
563000,1522.6119530200958
564000,1525.2271900177002
565000,1527.8359415531158
566000,1530.43101978302
567000,1533.0934171676636
568000,1535.6939499378204
569000,1538.266752243042
570000,1540.863231420517
571000,1543.512781381607
572000,1546.1181526184082
573000,1548.7372896671295
574000,1551.2932674884796
575000,1553.8588588237762
576000,1556.5405237674713
577000,1559.1341280937195
578000,1561.7429826259613
579000,1564.271056175232
580000,1566.9705064296722
581000,1569.6826858520508
582000,1572.2917461395264
583000,1574.8993971347809
584000,1577.5128860473633
585000,1580.3510763645172
586000,1582.9620127677917
587000,1585.5319991111755
588000,1588.1105382442474
589000,1590.6690332889557
590000,1593.3216214179993
591000,1595.9230313301086
592000,1598.4691863059998
593000,1601.073493719101
594000,1603.7592389583588
595000,1606.4790122509003
596000,1609.109441280365
597000,1611.7255411148071
598000,1614.3410284519196
599000,1617.049546957016
600000,1619.6474332809448
601000,1622.2415027618408
602000,1624.8687994480133
603000,1627.6060795783997
604000,1630.2477111816406
605000,1632.8475351333618
606000,1635.382340669632
607000,1637.8394176959991
608000,1640.451848745346
609000,1643.0382418632507
610000,1645.5278589725494
611000,1648.116768836975
612000,1650.798659324646
613000,1653.4433393478394
614000,1656.060647726059
615000,1658.8082902431488
616000,1661.4548478126526
617000,1664.065726518631
618000,1666.6802206039429
619000,1669.2716119289398
620000,1671.9604222774506
621000,1674.577160835266
622000,1677.1697199344635
623000,1679.7707540988922
624000,1682.5096883773804
625000,1685.171321630478
626000,1687.8367173671722
627000,1690.7058584690094
628000,1693.3133935928345
629000,1696.1509702205658
630000,1698.7849280834198
631000,1701.332734823227
632000,1704.0095150470734
633000,1706.6392560005188
634000,1709.2138485908508
635000,1711.8363001346588
636000,1714.5238060951233
637000,1717.1669669151306
638000,1719.819785118103
639000,1722.4665999412537
640000,1724.9667167663574
641000,1727.526680469513
642000,1729.9976873397827
643000,1732.5093791484833
644000,1735.0294756889343
645000,1737.579458475113
646000,1740.152015209198
647000,1742.74844622612
648000,1745.3600900173187
649000,1747.9775683879852
650000,1750.7106375694275
651000,1753.3175976276398
652000,1755.910410642624
653000,1758.4694275856018
654000,1761.1630387306213
655000,1763.7672669887543
656000,1766.354620218277
657000,1768.926513671875
658000,1771.491350889206
659000,1774.2940950393677
660000,1776.8973512649536
661000,1779.4731187820435
662000,1782.0511393547058
663000,1784.7320835590363
664000,1787.366625547409
665000,1789.9800117015839
666000,1792.5436084270477
667000,1795.127624988556
668000,1797.9456050395966
669000,1800.5965538024902
670000,1803.2147455215454
671000,1805.909429550171
672000,1808.523399591446
673000,1811.2399106025696
674000,1813.871815919876
675000,1816.6448848247528
676000,1819.2627277374268
677000,1822.0407547950745
678000,1824.6505279541016
679000,1827.2842898368835
680000,1829.9029915332794
681000,1832.525929927826
682000,1835.239797592163
683000,1837.828341960907
684000,1840.4235785007477
685000,1842.9872605800629
686000,1845.6727130413055
687000,1848.3391542434692
688000,1850.9464087486267
689000,1853.4930303096771
690000,1856.0880873203278
691000,1858.7880809307098
692000,1861.400539636612
693000,1864.0171303749084
694000,1866.600516319275
695000,1869.338309764862
696000,1871.9612250328064
697000,1874.5755789279938
698000,1877.18577003479
699000,1879.7935888767242
700000,1882.5411865711212
701000,1885.1493861675262
702000,1887.7637929916382
703000,1890.400544643402
704000,1893.0021588802338
705000,1895.6935131549835
706000,1898.2858772277832
707000,1900.9257879257202
708000,1903.5585944652557
709000,1906.3001236915588
710000,1908.9418640136719
711000,1911.4086275100708
712000,1913.924736738205
713000,1916.386064529419
714000,1919.1864612102509
715000,1921.8900592327118
716000,1924.490841627121
717000,1927.08318567276
718000,1929.653003692627
719000,1932.3164110183716
720000,1934.9889388084412
721000,1937.6233842372894
722000,1940.1899840831757
723000,1942.7314488887787
724000,1945.4588136672974
725000,1948.0130076408386
726000,1950.6239302158356
727000,1953.0667448043823
728000,1955.657612323761
729000,1958.4110679626465
730000,1961.061593055725
731000,1963.6388003826141
732000,1966.220207452774
733000,1968.9007806777954
734000,1971.4739456176758
735000,1974.0230565071106
736000,1976.5606615543365
737000,1979.1080312728882
738000,1981.8761336803436
739000,1984.5083723068237
740000,1987.0955538749695
741000,1989.874760389328
742000,1992.5598759651184
743000,1995.3518464565277
744000,1998.025456905365
745000,2000.6540036201477
746000,2003.2180569171906
747000,2005.9501118659973
748000,2008.5678791999817
749000,2011.177610874176
750000,2013.7750861644745
751000,2016.4059250354767
752000,2019.0817108154297
753000,2021.7245259284973
754000,2024.3474352359772
755000,2026.9136118888855
756000,2029.5767600536346
757000,2032.2003803253174
758000,2034.8105618953705
759000,2037.4155013561249
760000,2040.0293924808502
761000,2042.798082113266
762000,2045.3947150707245
763000,2047.9662013053894
764000,2050.544157743454
765000,2053.208400964737
766000,2055.9471065998077
767000,2058.637859106064
768000,2061.2521274089813
769000,2063.886068344116
770000,2066.582537651062
771000,2069.2012841701508
772000,2071.815922021866
773000,2074.444043159485
774000,2077.1945230960846
775000,2079.8294677734375
776000,2082.350437402725
777000,2084.8313751220703
778000,2087.4231016635895
779000,2090.0400409698486
780000,2092.6279697418213
781000,2095.1489441394806
782000,2097.608771085739
783000,2100.325609922409
784000,2102.917133331299
785000,2105.450915336609
786000,2108.0259006023407
787000,2110.603330373764
788000,2113.142472743988
789000,2115.721739292145
790000,2118.360740184784
791000,2121.071715116501
792000,2123.66122841835
793000,2126.247407913208
794000,2128.817321062088
795000,2131.7339367866516
796000,2134.6329221725464
797000,2137.7437896728516
798000,2140.426687002182
799000,2143.1557388305664
800000,2146.0597624778748
801000,2149.0866284370422
802000,2151.723197221756
803000,2154.3856525421143
804000,2157.009114265442
805000,2159.6248910427094
806000,2162.34436583519
807000,2165.0413525104523
808000,2167.7154734134674
809000,2170.377363920212
810000,2173.081169128418
811000,2175.880200147629
812000,2178.960363149643
813000,2181.912925720215
814000,2184.734316587448
815000,2187.4525995254517
816000,2190.0917823314667
817000,2192.795471906662
818000,2195.389043569565
819000,2197.870470046997
820000,2200.490950345993
821000,2203.1096942424774
822000,2206.086729288101
823000,2208.742433309555
824000,2211.358342885971
825000,2213.9478068351746
826000,2216.6519782543182
827000,2219.2559719085693
828000,2221.864578485489
829000,2224.4677169322968
830000,2227.086298942566
831000,2229.8846821784973
832000,2232.467537879944
833000,2235.0276877880096
834000,2237.590236902237
835000,2240.3613266944885
836000,2242.992144346237
837000,2245.612982273102
838000,2248.2604534626007
839000,2250.8774297237396
840000,2253.585464954376
841000,2256.1807703971863
842000,2258.7679624557495
843000,2261.3830053806305
844000,2264.1000232696533
845000,2266.7857139110565
846000,2269.418874502182
847000,2272.02289891243
848000,2274.6342210769653
849000,2277.4198875427246
850000,2280.0807781219482
851000,2282.728744029999
852000,2285.3530337810516
853000,2288.019407749176
854000,2290.7799820899963
855000,2293.2793493270874
856000,2295.7573330402374
857000,2298.357466697693
858000,2301.0043840408325
859000,2303.6295154094696
860000,2306.1874611377716
861000,2308.7381961345673
862000,2311.3246364593506
863000,2313.998274087906
864000,2316.5256605148315
865000,2319.1119277477264
866000,2321.700238466263
867000,2324.24254322052
868000,2326.8037729263306
869000,2329.439117670059
870000,2332.050464630127
871000,2334.670461177826
872000,2337.199371576309
873000,2339.644511461258
874000,2342.269048690796
875000,2344.8107998371124
876000,2347.2620503902435
877000,2349.807785987854
878000,2352.3319137096405
879000,2354.8237047195435
880000,2357.2797253131866
881000,2359.8707501888275
882000,2362.3489577770233
883000,2365.008601665497
884000,2367.6091372966766
885000,2370.2286233901978
886000,2372.8166930675507
887000,2375.515419483185
888000,2378.129448413849
889000,2380.8113107681274
890000,2383.4254410266876
891000,2386.0785410404205
892000,2388.70246052742
893000,2391.4168887138367
894000,2394.166011571884
895000,2396.712871313095
896000,2399.324371576309
897000,2401.988415956497
898000,2404.6977813243866
899000,2407.308360815048
900000,2410.0097584724426
901000,2413.1431093215942
902000,2416.020845890045
903000,2418.6845746040344
904000,2421.4152686595917
905000,2424.1537129879
906000,2426.726062297821
907000,2429.3147649765015
908000,2431.903366804123
909000,2434.7032952308655
910000,2437.3559617996216
911000,2440.0058262348175
912000,2442.6618645191193
913000,2445.399753332138
914000,2448.381860256195
915000,2451.0126509666443
916000,2453.6273505687714
917000,2456.236734867096
918000,2458.9103178977966
919000,2461.5330164432526
920000,2464.0795118808746
921000,2466.6857748031616
922000,2469.3043196201324
923000,2472.0376484394073
924000,2474.618855237961
925000,2477.1869027614594
926000,2479.7424240112305
927000,2482.49738073349
928000,2485.189952850342
929000,2487.7500851154327
930000,2490.3316385746
931000,2492.8982021808624
932000,2495.5920152664185
933000,2498.206300973892
934000,2500.847883939743
935000,2503.4500448703766
936000,2506.0277819633484
937000,2508.8631570339203
938000,2511.5297346115112
939000,2514.2719037532806
940000,2516.792580604553
941000,2519.291716337204
942000,2521.764769554138
943000,2524.384563446045
944000,2526.9548964500427
945000,2529.488112449646
946000,2532.0663917064667
947000,2534.64866065979
948000,2537.319655418396
949000,2539.760895252228
950000,2542.272845506668
951000,2544.7414507865906
952000,2547.4900686740875
953000,2550.3303623199463
954000,2552.898931980133
955000,2555.4919135570526
956000,2558.0309941768646
957000,2560.7789628505707
958000,2563.4300076961517
959000,2565.940558195114
960000,2568.530006170273
961000,2571.0888109207153
962000,2573.7562890052795
963000,2576.387543439865
964000,2579.0147404670715
965000,2581.5979993343353
966000,2584.128447532654
967000,2586.5812237262726
968000,2589.173164367676
969000,2591.8805372714996
970000,2594.348046064377
971000,2596.9444320201874
972000,2599.7295763492584
973000,2602.455200433731
974000,2605.039894104004
975000,2607.905294895172
976000,2610.6559817790985
977000,2613.3475461006165
978000,2615.9607784748077
979000,2618.5893363952637
980000,2621.1968603134155
981000,2623.909441947937
982000,2626.512859582901
983000,2629.113711833954
984000,2631.759128808975
985000,2634.3554368019104
986000,2636.9282212257385
987000,2639.371936559677
988000,2641.952857732773
989000,2644.531352043152
990000,2647.248413324356
991000,2649.8261246681213
992000,2652.406179666519
993000,2654.960636615753
994000,2657.5206184387207
995000,2660.231258869171
996000,2662.8225288391113
997000,2665.39048743248
998000,2668.029993534088
999000,2670.622790813446
1000000,2673.0499217510223
1001000,2675.6101307868958
1002000,2678.1756179332733
1003000,2680.7527737617493
1004000,2683.452714204788
1005000,2686.053139448166
1006000,2688.6831653118134
1007000,2691.2932081222534
1008000,2694.010863304138
1009000,2696.716372728348
1010000,2699.405102491379
1011000,2701.9744160175323
1012000,2704.5847973823547
1013000,2707.1321079730988
1014000,2709.836682319641
1015000,2712.439732313156
1016000,2715.0390119552612
1017000,2717.6312770843506
1018000,2720.2976398468018
1019000,2722.92653632164
1020000,2725.54101395607
1021000,2728.1696169376373
1022000,2730.8126599788666
1023000,2733.6583709716797
1024000,2736.2757828235626
1025000,2738.9244949817657
1026000,2741.5265667438507
1027000,2744.073847770691
1028000,2746.663277864456
1029000,2749.2537722587585
1030000,2751.8812441825867
1031000,2754.456385612488
1032000,2757.108911514282
1033000,2759.7154693603516
1034000,2762.3707435131073
1035000,2764.9740121364594
1036000,2767.5815331935883
1037000,2770.2895736694336
1038000,2772.7705562114716
1039000,2775.346782684326
1040000,2778.0005774497986
1041000,2780.723757982254
1042000,2783.3308050632477
1043000,2785.842406272888
1044000,2788.3257467746735
1045000,2790.779333591461
1046000,2793.3560824394226
1047000,2795.8303740024567
1048000,2798.238203048706
1049000,2800.640606403351
1050000,2803.1445066928864
1051000,2805.6899964809418
1052000,2808.29536318779
1053000,2810.9102029800415
1054000,2813.351634502411
1055000,2815.964845895767
1056000,2818.4428474903107
1057000,2820.9449591636658
1058000,2823.3497285842896
1059000,2825.8413150310516
1060000,2828.366751909256
1061000,2831.0040798187256
1062000,2833.7221570014954
1063000,2836.2974812984467
1064000,2838.971831560135
1065000,2841.518096446991
1066000,2844.0835134983063
1067000,2846.6430819034576
1068000,2849.3547139167786
1069000,2851.8299264907837
1070000,2854.285590171814
1071000,2856.8485145568848
1072000,2859.3799736499786
1073000,2861.9812109470367
1074000,2864.5359086990356
1075000,2866.97337269783
1076000,2869.5367517471313
1077000,2872.1769177913666
1078000,2874.871792793274
1079000,2877.475091457367
1080000,2880.066009283066
1081000,2882.6357169151306
1082000,2885.2073142528534
1083000,2888.065329313278
1084000,2890.8306300640106
1085000,2893.4409136772156
1086000,2896.0655834674835
1087000,2898.6416232585907
1088000,2901.235880613327
1089000,2903.751361846924
1090000,2906.347301721573
1091000,2909.001746416092
1092000,2911.583667755127
1093000,2914.191262483597
1094000,2916.84356880188
1095000,2919.504423379898
1096000,2922.233407497406
1097000,2924.965632200241
1098000,2927.5578305721283
1099000,2930.115267276764
1100000,2932.773953437805
1101000,2935.6110503673553
1102000,2938.2053351402283
1103000,2940.7909598350525
1104000,2943.3508591651917
1105000,2945.938238620758
1106000,2948.679664373398
1107000,2951.307294368744
1108000,2953.928370475769
1109000,2956.5395061969757
1110000,2959.245463848114
1111000,2961.9045338630676
1112000,2964.534239053726
1113000,2967.1284160614014
1114000,2969.8819665908813
1115000,2972.707790851593
1116000,2975.3219702243805
1117000,2977.969302892685
1118000,2980.623443841934
1119000,2983.346032142639
1120000,2986.278034210205
1121000,2989.2133746147156
1122000,2991.8433969020844
1123000,2994.457858324051
1124000,2997.4131801128387
1125000,3000.2834951877594
1126000,3002.982322216034
1127000,3005.597187280655
1128000,3008.1878299713135
1129000,3010.8544607162476
1130000,3013.74654173851
1131000,3016.4662063121796
1132000,3019.0386157035828
1133000,3021.58810710907
1134000,3024.0362186431885
1135000,3026.706004858017
1136000,3029.2763328552246
1137000,3031.8449413776398
1138000,3034.4143579006195
1139000,3037.003148794174
1140000,3039.8478372097015
1141000,3042.494101047516
1142000,3045.133276939392
1143000,3047.6959326267242
1144000,3050.5657851696014
1145000,3053.324989795685
1146000,3056.205576658249
1147000,3059.075889110565
1148000,3061.906769514084
1149000,3064.83683013916
1150000,3067.801000595093
1151000,3070.6096680164337
1152000,3073.2499203681946
1153000,3075.8574500083923
1154000,3078.487424135208
1155000,3081.2110040187836
1156000,3083.8391172885895
1157000,3086.4505007267
1158000,3089.0405728816986
1159000,3091.748565196991
1160000,3094.365259885788
1161000,3096.971935749054
1162000,3099.5906891822815
1163000,3102.185304403305
1164000,3104.8954935073853
1165000,3107.488441467285
1166000,3110.157705783844
1167000,3112.8329305648804
1168000,3115.5664377212524
1169000,3118.1809375286102
1170000,3120.7618618011475
1171000,3123.3122839927673
1172000,3125.930776834488
1173000,3128.643330812454
1174000,3131.281384706497
1175000,3133.915366411209
1176000,3136.587084054947
1177000,3139.3675932884216
1178000,3141.98575258255
1179000,3144.589302301407
1180000,3147.19770860672
1181000,3149.9349615573883
1182000,3152.5537729263306
1183000,3155.1514587402344
1184000,3157.7464830875397
1185000,3160.382289171219
1186000,3163.0848994255066
1187000,3165.6881353855133
1188000,3168.3584265708923
1189000,3170.964642763138
1190000,3173.6564626693726
1191000,3176.27778172493
1192000,3178.8675858974457
1193000,3181.4378559589386
1194000,3184.022360563278
1195000,3186.805681705475
1196000,3189.513612508774
1197000,3192.330716609955
1198000,3195.0141999721527
1199000,3197.894264936447
1200000,3200.5716774463654
1201000,3203.167935371399
1202000,3205.7305686473846
1203000,3208.289577484131
1204000,3210.9572253227234
1205000,3213.5283308029175
1206000,3216.0991435050964
1207000,3218.6640326976776
