r,l,t
573.8828006386757,165,1170.840146780014
724.7048897743225,4500,1182.7456707954407
572.9342319965363,135,1183.1686244010925
1028.2462052702904,251,1183.8861322402954
1646.7116430997849,4500,1195.2992932796478
721.8591924905777,4500,1207.1208593845367
4164.207418382168,2882,1214.7501525878906
720.9106277823448,4500,1226.9159424304962
602.3397967219353,133,1227.3604729175568
1641.020240187645,4500,1239.6785960197449
3159.6753854751587,4500,1251.5501780509949
608.9797603487968,110,1251.9047689437866
726.6020310521126,4500,1263.3928508758545
599.4940941929817,126,1263.8743262290955
738.9333896040916,180,1264.3800597190857
779.721755027771,4500,1276.1376583576202
1643.8659411668777,4500,1287.5081026554108
466.6947748064995,176,1288.0525107383728
3629.2158411741257,1086,1290.9961199760437
1643.865947008133,4500,1302.7774727344513
585.2655981779099,141,1303.2187638282776
1624.89460593462,4500,1314.9138209819794
1646.7116521000862,4500,1326.6795072555542
580.522765994072,151,1327.1466722488403
5158.3052277565,4500,1338.8299298286438
768.3389622569084,4500,1350.103734254837
1658.0944420099258,4500,1361.7909498214722
582.4198970198631,124,1362.1845128536224
573.8828010559082,173,1362.698680639267
603.2883616089821,125,1363.078669309616
3735.45531386137,1381,1366.84077501297
611.8254616260529,110,1367.1905443668365
596.6483980417252,153,1367.647510766983
1610.6661050319672,4500,1379.4204745292664
1644.8145183324814,4500,1391.6824383735657
1057.6517704725266,186,1392.2931442260742
1676.1172077655792,4500,1405.3216440677643
609.9283292889595,110,1405.6889951229095
531.1972982883453,201,1406.2884018421173
3745.8895429968834,1468,1410.393990278244
1028.246209025383,1887,1415.4116380214691
1681.8086073994637,4500,1427.1375875473022
1665.6829825043678,4500,1438.862928390503
1639.1231098771095,4500,1450.6780319213867
599.4940930604935,101,1451.018441438675
590.0084294676781,108,1451.3529238700867
1626.7917355298996,4500,1463.2633247375488
1639.1231076717377,4500,1475.0248243808746
1657.1458786725998,4500,1486.746647119522
602.3397971391678,137,1487.1744673252106
5110.876902520657,4500,1499.0442957878113
613.7225958108902,118,1499.4196259975433
716.1677957773209,4500,1510.9586176872253
1029.1947747468948,1925,1516.034882068634
1028.2462041378021,1012,1518.7443645000458
571.0370992422104,114,1519.100800037384
594.751261472702,165,1519.5857336521149
1641.9688046574593,4500,1531.374728679657
2748.9460374116898,4500,1543.0966534614563
1643.8659359812737,4500,1554.815672159195
769.2875259518623,4500,1566.5582072734833
546.3743703961372,165,1567.0632667541504
785.4131581187248,4500,1578.923434495926
1029.1947746872902,260,1579.687524318695
1030.1433391571045,189,1580.25084066391
1597.386178970337,4500,1591.9040138721466
3158.726816177368,4500,1603.6396324634552
1029.194772362709,156,1604.1251323223114
559.6543018221855,142,1604.5618677139282
1028.2462075352669,4113,1615.3749527931213
1597.3861780762672,4500,1627.1956934928894
585.2655963897705,103,1627.5445792675018
782.567454636097,4500,1639.1305572986603
714.2706636786461,4500,1650.7135317325592
1042.4747053980827,2520,1657.4244878292084
596.6483982801437,238,1658.1126079559326
707.6306952238083,4500,1669.9447815418243
728.4991608858109,4500,1681.7511835098267
603.2883612513542,137,1682.1761937141418
968.4865164160728,4500,1694.3487145900726
609.9283283352852,104,1694.708240032196
2204.4688127040863,2647,1701.7125182151794
700.9907251000404,4500,1713.5172667503357
712.3735267519951,4500,1725.3232018947601
1659.0430018305779,4500,1736.629575252533
1696.985669195652,4500,1748.3496866226196
1664.7344117760658,4500,1760.1437540054321
1659.9915733933449,4500,1771.8702611923218
1030.14333486557,196,1772.4622361660004
1635.3288375139236,4500,1784.21680021286
1634.3802723884583,4500,1795.995064496994
729.4477235674858,179,1796.5398705005646
576.7285004258156,153,1797.006101846695
713.3220952749252,4500,1808.9742670059204
3161.5725144147873,4500,1821.023151397705
1028.246206521988,166,1821.5408487319946
3120.7841424942017,4500,1833.403814792633
1665.6829662322998,4500,1845.176462173462
1622.0489081144333,4500,1856.9625103473663
1658.0944364666939,4500,1868.7597727775574
571.0371010303497,152,1869.251235961914
735.1391307711601,4500,1881.0790586471558
588.1112983226776,125,1881.481593132019
732.2934302091599,4500,1893.300095319748
701.9392935037613,4500,1905.1996667385101
719.0134951472282,4500,1916.6877086162567
2972.8077555298805,766,1918.8108749389648
1029.1947748064995,598,1920.4429912567139
1581.260552406311,4500,1932.1694159507751
583.3684649467468,143,1932.627887248993
3189.0809584259987,4500,1944.375809431076
3127.424109339714,4500,1955.9812829494476
597.5969638824463,190,1956.558982849121
1613.5118129849434,4500,1968.3060536384583
1675.1686372756958,4500,1979.911361694336
622.2596975564957,159,1980.413007736206
1630.5860096216202,4500,1992.394068479538
582.4198989868164,120,1992.7959871292114
555.8600353002548,116,1993.1617259979248
1643.8659483194351,4500,2005.0371117591858
590.0084291696548,136,2005.4663779735565
1674.2200656533241,4500,2017.2832417488098
1621.1003421545029,4500,2029.0762436389923
710.4763931035995,4500,2040.9314081668854
602.3397955298424,114,2041.3158838748932
1637.2259821295738,4500,2053.013357400894
1038.6804375052452,196,2053.589647769928
577.6770659685135,166,2054.0689952373505
4964.797645688057,4500,2066.0227270126343
1028.246210038662,3520,2075.3500547409058
785.4131613373756,4500,2086.8876037597656
597.5969610214233,135,2087.291103363037
3131.2183873057365,4500,2098.817267179489
567.2428337931633,176,2099.336676120758
508.4317059516907,172,2099.813808441162
2178.857507288456,2937,2107.3038952350616
594.7512630820274,144,2107.724725961685
5134.591076731682,4500,2119.4353120326996
1646.7116454839706,4500,2131.3765830993652
3854.026143491268,4500,2144.2290239334106
585.2655985951424,133,2144.6758875846863
1028.246201813221,1127,2147.9419655799866
499.8946055173874,149,2148.4508905410767
604.236927986145,111,2148.8119010925293
543.528667151928,145,2149.2636156082153
5129.84823346138,4500,2161.1180925369263
1029.1947776675224,1229,2164.4259202480316
1028.2462068796158,237,2165.1321556568146
1621.1003418564796,4500,2177.3755671977997
607.0826259851456,109,2177.7586119174957
613.7225946187973,139,2178.2168576717377
572.9342352747917,169,2178.7537541389465
591.9055635929108,195,2179.3708322048187
1644.8145088553429,4500,2191.7882227897644
760.750420331955,4500,2203.486084461212
578.6256328821182,138,2203.922786474228
748.4190584421158,4500,2215.9949436187744
727.5505911707878,4500,2227.8218863010406
592.8541299700737,197,2228.4340970516205
5101.39123994112,4500,2240.2233984470367
749.3676277399063,4500,2252.1447339057922
1666.6315453648567,4500,2263.945853948593
1029.1947699785233,390,2265.0822682380676
1028.2462108135223,4475,2276.8543870449066
601.3912280201912,126,2277.2819633483887
5104.236938774586,4500,2289.321805000305
1655.248742699623,4500,2300.848862886429
1672.3229439854622,4500,2312.543910264969
2011.909786939621,1999,2317.697800397873
1649.5573408007622,4500,2329.2776651382446
726.6020235419273,4500,2340.7956058979034
1028.246208846569,2555,2347.32852435112
1631.5345797538757,4500,2358.570329427719
589.0598647594452,188,2359.112343788147
3740.1981397867203,1421,2362.6710715293884
1651.4544767737389,4500,2374.4757504463196
1030.1433365941048,1747,2379.1227300167084
3189.080950796604,4500,2391.004252433777
2222.4915613532066,446,2392.281229734421
606.1340610384941,132,2392.68944811821
3887.2259729504585,4500,2404.504867076874
1029.1947726011276,1345,2408.1011130809784
705.7335624694824,4500,2420.8065371513367
3150.1897097826004,4500,2432.6989636421204
563.4485684633255,128,2433.125919818878
5145.025296330452,4500,2445.1317932605743
601.3912279605865,124,2445.5478167533875
605.1854947209358,140,2445.9751148223877
564.3971351385117,198,2446.562835454941
1618.254646718502,4500,2458.54279255867
745.5733602046967,4500,2470.35932469368
1642.9173736572266,4500,2482.1135540008545
602.339794754982,105,2482.4993534088135
1670.425818324089,4500,2494.1884479522705
3220.3836466670036,4500,2506.029773950577
543.5286695361137,168,2506.559814453125
1028.2462093830109,1886,2511.676154613495
3161.5725203752518,4500,2523.118583917618
734.1905614733696,4500,2534.781913757324
1028.2462064623833,4472,2546.123869895935
1996.7327095270157,613,2547.8588802814484
561.55143481493,144,2548.308367729187
522.6602042913437,161,2548.8024072647095
1669.477246582508,4500,2560.5419931411743
5144.076727986336,4500,2572.2426273822784
3175.801019847393,4500,2583.899220228195
1655.2487304210663,4500,2595.431187391281
1673.2715040445328,4500,2607.634907722473
574.8313678503036,130,2608.1106724739075
1028.2462025880814,1156,2611.2671825885773
734.1905573010445,4500,2623.1080219745636
5141.231026649475,4500,2634.9345059394836
1650.5059037804604,4500,2646.4508650302887
1666.6315489411354,4500,2658.1209800243378
1633.431715786457,4500,2669.7953107357025
1674.2200739979744,4500,2681.3531737327576
725.6534615755081,4500,2693.1998744010925
1992.938448548317,1221,2696.495141983032
5143.12816298008,4500,2708.267016172409
1664.7344081997871,4500,2720.080491065979
719.9620590806007,4500,2732.0020303726196
579.5741976499557,128,2732.4276819229126
574.83136677742,129,2732.82826089859
1706.471334040165,4500,2744.604143381119
1666.6315329670906,4500,2756.2555587291718
1602.1290045976639,4500,2768.1203124523163
5132.693931996822,4500,2779.8738231658936
756.0075873732567,4500,2791.297236442566
1615.4089443087578,4500,2802.3375544548035
744.624794960022,4500,2813.8579394817352
589.0598618984222,150,2814.312777519226
2270.8684709072113,4500,2825.4153730869293
1028.2462093234062,2655,2832.3451924324036
2222.4915683865547,1613,2836.640065908432
1614.460384607315,4500,2848.185711145401
535.9401370882988,148,2848.640676498413
1028.2462041974068,194,2849.205109357834
3153.035411477089,4500,2860.5442056655884
1667.5800938606262,4500,2871.999158143997
1028.2462071180344,708,2873.9538397789
1621.1003456115723,4500,2885.6608169078827
1030.1433387994766,177,2886.227714061737
625.1053972244263,116,2886.606334924698
1029.194777905941,3985,2897.180885076523
3184.338111579418,4500,2908.78813624382
3234.6121514439583,4500,2920.6994025707245
1649.5573410987854,4500,2932.558263063431
590.0084307789803,101,2932.9176857471466
622.2596979141235,243,2933.6260182857513
1029.194772541523,381,2934.706357240677
1620.1517872810364,4500,2946.3982911109924
3188.132373034954,4500,2958.3014438152313
3172.955315053463,4500,2970.346155643463
607.0826289057732,102,2970.719106912613
731.3448595404625,4500,2982.6576359272003
5107.08262950182,4500,2995.200015068054
581.4713314175606,110,2995.6108725070953
590.9569974541664,130,2996.02028298378
606.1340621709824,141,2996.457163333893
1028.2462049126625,835,2998.7319803237915
624.1568297743797,128,2999.143163204193
742.7276540398598,169,2999.6676964759827
1028.2462052702904,313,3000.571186065674
713.3220937252045,4500,3012.433195590973
616.5682974457741,96,3012.7801361083984
602.3397935032845,123,3013.1538150310516
605.1854961514473,118,3013.52920794487
595.6998267769814,109,3013.875120162964
594.751261472702,100,3014.209792613983
1669.477245926857,4500,3025.734057664871
1658.0944445729256,4500,3037.3991277217865
561.5514351129532,174,3037.943325996399
553.0143350958824,142,3038.3804728984833
3165.36678481102,4500,3050.3853504657745
584.3170316815376,144,3050.8669443130493
703.8364298939705,4500,3063.651893377304
1034.8861705064774,818,3066.057085752487
594.7512636780739,128,3066.486256837845
727.5505918264389,4500,3078.647587776184
1656.1973012685776,4500,3090.4863181114197
1690.3457077145576,4500,3102.3377392292023
3500.2107985019684,4500,3114.3271441459656
719.0134922862053,4500,3126.084924697876
4149.978920459747,4175,3137.2219586372375
617.5168625712395,120,3137.6251690387726
3172.00674700737,4500,3149.4490592479706
712.373527944088,4500,3161.3120477199554
749.367626786232,4500,3173.1856429576874
1648.6087868213654,4500,3184.9578623771667
3172.955312550068,4500,3197.332665681839
556.8086008429527,116,3197.7339990139008
589.0598645806313,134,3198.1634883880615
1586.003381550312,4500,3209.8427221775055
749.367627620697,4500,3221.512902021408
5140.282466650009,4500,3233.0742502212524
3172.955323457718,4500,3244.7946605682373
716.1677950024605,4500,3256.6363458633423
594.7512636780739,142,3257.105450630188
1638.17454123497,4500,3268.929556131363
708.5792591571808,4500,3280.858399629593
1626.791744709015,4500,3292.55553150177
3143.5497532486916,4500,3304.4109370708466
583.3684653639793,127,3304.834216594696
590.9569969177246,148,3305.291236639023
703.8364269733429,4500,3317.030776500702
5113.722598493099,4500,3328.5065088272095
1028.2462070584297,970,3330.9818398952484
1028.246207177639,3620,3339.9575412273407
585.2655987739563,125,3340.3737399578094
4156.618878126144,2942,3348.1475772857666
562.5000001788139,125,3348.5646209716797
1660.940148115158,4500,3360.2339844703674
2828.6256372332573,4126,3371.095270872116
1657.145876944065,4500,3382.919919490814
549.2200703024864,165,3383.4464526176453
4155.670318245888,4311,3394.7236082553864
1643.8659436702728,4500,3406.3735415935516
585.265598833561,146,3406.8564035892487
1622.048911690712,4500,3418.574818134308
649.7681294083595,163,3419.099012374878
619.4139972925186,118,3419.4762456417084
1029.1947732567787,195,3420.074955701828
1668.5286779403687,4500,3431.7766423225403
5061.551428556442,4500,3443.486049890518
1029.1947757005692,266,3444.2830414772034
1633.4317077994347,4500,3456.0138218402863
1629.6374465227127,4500,3467.7056477069855
2222.491567134857,489,3469.083547115326
707.6306963562965,4500,3480.9076557159424
613.7225954532623,122,3481.3206956386566
738.933397591114,4500,3493.226260662079
3629.21583789587,2524,3499.9708907604218
1613.5118148326874,4500,3511.7334871292114
564.3971351981163,147,3512.217465400696
727.5505912303925,4500,3524.0214121341705
587.16273188591,136,3524.4723172187805
1647.6602072119713,4500,3536.2186069488525
1575.5691509842873,4500,3548.0026984214783
571.9856661558151,137,3548.453716278076
586.2141649723053,123,3548.847135782242
1671.3743788003922,4500,3560.343501329422
739.8819588422775,4500,3572.1366856098175
5113.72259169817,4500,3583.8063447475433
3154.9325428009033,4500,3594.9207003116608
1676.117202758789,4500,3606.3585438728333
3151.138288795948,4500,3617.8560292720795
3181.492429256439,4500,3629.531452894211
5174.4308587908745,4500,3641.438946247101
4245.7841465473175,2504,3648.057717323303
1683.7057437300682,4500,3659.3169901371
742.7276570796967,4500,3671.08043050766
588.1112971305847,118,3671.4945724010468
1673.2715045809746,4500,3682.78671169281
568.1914011240005,122,3683.2024307250977
3244.097808420658,4500,3695.0133078098297
719.0134989619255,4500,3706.8744802474976
579.5741991996765,123,3707.2978477478027
594.7512622475624,134,3707.7205748558044
1658.0944464206696,4500,3719.372410058975
838.5328888893127,4500,3731.2375700473785
614.6711615920067,126,3731.6757423877716
1670.4258014559746,4500,3743.1150875091553
3157.77824395895,4500,3754.6847331523895
1659.9915814995766,4500,3766.4022178649902
3179.595279932022,4500,3778.231083869934
5125.105406105518,4500,3790.045466899872
1653.3516101837158,4500,3802.3180458545685
1641.0202382206917,4500,3814.0300481319427
1032.0404731035233,191,3814.6154279708862
3190.029517352581,4500,3826.32625412941
1671.3743718266487,4500,3838.113175868988
1669.4772477149963,4500,3849.754011154175
575.7799320220947,122,3850.1820142269135
572.9342322349548,115,3850.5717599391937
1659.9915726780891,4500,3862.1248321533203
5146.922438681126,4500,3873.954485654831
555.8600345849991,128,3874.389040708542
606.1340630054474,124,3874.794052362442
2008.1155145168304,2506,3881.3868341445923
614.6711614131927,107,3881.758199453354
743.6762229800224,4500,3893.492218017578
1030.1433392763138,616,3895.2143819332123
1689.3971397280693,4500,3906.910709619522
593.8026947975159,101,3907.281658887863
516.968805372715,207,3907.8929858207703
1646.7116475701332,4500,3919.7419216632843
598.5455306768417,157,3920.250949859619
585.2655978798866,152,3920.7218899726868
1657.1458768844604,4500,3932.3741431236267
1619.2032195329666,4500,3944.0926563739777
1028.2462077736855,2611,3950.7228989601135
570.088534116745,123,3951.1219987869263
1729.2369312644005,4500,3962.7982547283173
569.1399666666985,147,3963.292947769165
668.7394634485245,172,3963.8199779987335
1029.1947746276855,3172,3971.8823959827423
5113.722595751286,4500,3983.594056367874
732.2934303879738,4500,3995.416113615036
751.2647566795349,4500,4007.256049633026
702.887867629528,4500,4018.4510889053345
2447.301859021187,4449,4029.9553995132446
548.2715021371841,170,4030.4986963272095
594.7512629628181,170,4031.0452497005463
1677.0657725930214,4500,4042.8080003261566
1626.7917503714561,4500,4054.6065316200256
1693.191409766674,4500,4066.377806186676
604.236928999424,133,4066.834621667862
1696.0371037125587,4500,4078.611097097397
1635.3288561105728,4500,4090.3430721759796
575.7799332737923,160,4090.8573915958405
553.014335334301,149,4091.3491990566254
1028.2462098002434,2212,4097.212564468384
1044.3718397021294,1923,4102.327266693115
726.6020290851593,4500,4114.197290182114
1650.505911409855,4500,4125.6883046627045
1674.2200746536255,4500,4137.472234249115
617.5168630480766,127,4137.909777164459
737.03625613451,4500,4149.704085588455
587.1627317667007,132,4150.15607881546
1626.7917492985725,4500,4161.97655415535
722.8077593445778,4500,4173.830577850342
562.5000010728836,147,4174.28874874115
1655.2487337589264,4500,4186.013195514679
714.2706591486931,4500,4197.724282026291
3138.806924045086,4500,4209.030164480209
3190.978077352047,4500,4220.910444736481
529.3001705408096,202,4221.533865213394
1647.6602110862732,4500,4233.227370500565
1657.1458790898323,4500,4244.8946986198425
1642.9173733592033,4500,4256.695917844772
1028.2462040781975,2742,4263.965169668198
743.6762288212776,4500,4275.814890384674
1240.725131213665,4500,4287.817790269852
1653.3516078591347,4500,4299.945287227631
730.3962978124619,4500,4312.356782197952
723.756322324276,218,4313.080842971802
699.0935940146446,4500,4325.549429178238
1645.7630779147148,4500,4337.734927177429
1028.2462121844292,4258,4349.144751787186
782.5674561262131,4500,4361.186381816864
700.0421597361565,4500,4373.37970662117
548.2715035676956,167,4373.921751976013
3141.652614891529,4500,4385.930210590363
1058.6003415584564,3538,4395.587572336197
799.6416521668434,4500,4407.52343916893
654.5109644532204,173,4408.100395441055
1677.0657669305801,4500,4419.965903997421
539.7344036698341,169,4420.51332783699
571.985665500164,108,4420.88862991333
1029.1947746276855,206,4421.526809215546
1028.2462074756622,250,4422.275184392929
2827.6770744919777,4500,4434.107014417648
539.7344028949738,132,4434.556447029114
551.1172026991844,140,4435.012554883957
2525.084318757057,1741,4439.658687353134
1648.608777821064,4500,4451.322283267975
1651.4544774889946,4500,4462.745082378387
596.6483970284462,130,4463.1818561553955
734.1905561089516,4500,4475.04318857193
612.7740296721458,148,4475.535300016403
734.190559566021,4500,4487.334493398666
574.8313665390015,136,4487.800071716309
1665.682971417904,4500,4499.601063251495
2545.0042163729668,4343,4510.872299671173
1634.3802767395973,4500,4522.6811418533325
5157.356663942337,4500,4534.606344461441
1061.4460343718529,917,4536.976680278778
1627.7403144836426,4500,4548.286139011383
516.020238161087,155,4548.798706769943
2209.2116279006004,520,4550.252670049667
1045.3204043507576,158,4550.761451244354
1654.3001808524132,4500,4562.377796411514
581.4713308811188,120,4562.810955762863
1028.2462047934532,284,4563.653073310852
576.7284986972809,140,4564.10325217247
1682.7571747899055,4500,4575.777355194092
564.397134065628,142,4576.248129606247
3633.0101184248924,3620,4585.73255944252
710.4763950705528,4500,4597.567095279694
5121.3111358881,4500,4609.42986369133
764.5446891188622,4500,4621.7557418346405
587.1627304553986,121,4622.192685365677
5129.848227798939,4500,4634.478818655014
3734.50674200058,1184,4637.747405767441
722.8077602982521,4500,4649.561284780502
1684.6543065309525,4500,4661.396344423294
738.9333915710449,4500,4673.105449914932
1657.145877122879,4500,4684.883533716202
719.9620564579964,148,4685.376010894775
745.5733586549759,4500,4697.392794132233
582.4198988676071,135,4697.860991001129
1568.9291816353798,4500,4709.910478115082
1974.9156824946404,388,4711.051182746887
3209.9494069218636,4500,4723.093215465546
744.6247945427895,4500,4734.977120399475
578.6256325244904,144,4735.466129779816
586.2141625881195,101,4735.822164773941
1627.740312576294,4500,4747.560806274414
716.1677918434143,4500,4759.471445798874
1644.8145147562027,4500,4771.404878139496
5128.8996658325195,4500,4782.93837761879
1030.143338918686,3320,4791.354094028473
3639.6500975489616,2821,4798.7336769104
1030.1433359384537,201,4799.369062662125
1057.651772260666,1087,4802.304434299469
713.3220902085304,4500,4814.157176733017
1031.0919085741043,507,4815.598365306854
3140.704045176506,4500,4828.5068101882935
1610.6661080121994,4500,4839.703802347183
592.8541291356087,122,4840.132191896439
550.168635904789,142,4840.59826374054
514.123105108738,174,4841.137211561203
1654.3001708984375,4500,4852.700972795486
733.2419937252998,4500,4864.561573982239
3151.138282597065,4500,4876.746938228607
605.1854958534241,142,4877.227413892746
590.9569962024689,121,4877.624543428421
3630.1644233465195,2784,4885.029680967331
1673.271509706974,4500,4896.685779809952
1677.0657755732536,4500,4907.973199367523
1032.9890379309654,2791,4915.12144446373
1678.014337003231,4500,4926.915231466293
525.5059031248093,144,4927.4002566337585
785.4131593704224,4500,4939.313484668732
587.1627290844917,130,4939.76580786705
1028.2462037801743,2458,4949.100997924805
1624.8946088552475,4500,4966.159507036209
5118.465437948704,4500,4984.766569137573
1042.4747032523155,205,4985.754009723663
1673.2715163230896,4500,5004.278037786484
3167.2639148831367,4500,5022.46288061142
719.9620589017868,4500,5039.9818613529205
1680.860045492649,4500,5057.883030176163
3161.572510242462,4500,5075.898438692093
590.956993997097,128,5076.62939453125
3222.2807765603065,4500,5094.605651855469
2493.781620979309,4500,5112.19330239296
1628.6888769865036,4500,5129.883013248444
718.0649254918098,4500,5147.680797815323
584.3170309662819,127,5148.352849960327
710.476398229599,4500,5166.320550441742
1670.4258061647415,4500,5183.979778051376
1628.6888816952705,4500,5199.468612909317
3167.263920366764,4500,5217.190576076508
555.8600352406502,122,5217.806045055389
1627.7403100132942,4500,5235.61270070076
1626.791746199131,4500,5253.38999581337
3456.576733291149,4500,5271.608908414841
3163.4696484804153,4500,5289.673928976059
728.4991618394852,4500,5308.515015125275
1660.9401465058327,4500,5327.071830034256
591.9055631756783,107,5327.655293703079
2176.0118131637573,2637,5338.122147798538
600.4426622390747,110,5338.726094484329
1617.306087732315,4500,5356.721673965454
