r,l,t
9726.333282470703,1232,411.43367528915405
3632.061529815197,369,412.5626459121704
1030.1433314085007,124,412.96864128112793
3642.4957651495934,326,413.983882188797
9806.611096084118,871,416.6208128929138
3635.8558050990105,292,417.5950174331665
4148.0817694664,354,418.7094216346741
9854.111080110073,657,420.713609457016
3639.6500682234764,386,421.9154191017151
3642.4957704544067,306,422.8791153430939
9768.499992012978,1042,426.03113436698914
5067.242826938629,942,428.9599483013153
647.8709888458252,72,429.1923077106476
9806.66661888361,870,432.03516602516174
9791.277757167816,940,434.9651463031769
3738.301000237465,260,435.78363013267517
1028.2462018728256,101,436.13930678367615
1030.143331348896,87,436.4652397632599
4245.784132361412,455,437.8600561618805
1030.1433283090591,91,438.1955349445343
9742.999950289726,1157,441.86126732826233
3639.6500811576843,578,443.693416595459
9822.499984025955,799,446.33286809921265
5101.391230762005,4500,460.76835441589355
3638.701506793499,347,461.87042713165283
3635.8558059334755,443,463.2495381832123
9791.166639447212,940,466.2058062553406
9845.777767837048,694,468.43047070503235
1030.143331706524,92,468.74506402015686
9584.833311617374,1869,474.86851263046265
9754.222193062305,1106,478.3590655326843
9733.666664242744,1199,482.22293305397034
649.7681229710579,68,482.5259280204773
3642.4957740306854,324,483.5673077106476
5094.751254320145,4500,498.0909597873688
1030.143335878849,90,498.39676809310913
3642.4957751631737,378,499.85239577293396
3639.6500732302666,477,501.4600064754486
3635.8557990789413,327,502.5147225856781
9806.555521667004,871,505.1935341358185
9794.611072540283,925,507.88446736335754
3632.061546742916,2088,514.0926675796509
9806.666649758816,870,516.6384282112122
3710.792573273182,1199,520.6232013702393
3646.2900401353836,380,522.3929240703583
9804.833280324936,879,525.8964779376984
3629.215844988823,1283,530.7689652442932
5060.6028562784195,943,534.2354094982147
9792.444395303726,934,537.3256933689117
3631.112979590893,548,539.0654449462891
645.9738566875458,71,539.3422887325287
9794.722196698189,924,542.3078863620758
3646.290036857128,365,543.4183802604675
1030.1433316469193,89,543.7490711212158
9746.388867199421,1142,547.1844120025635
5171.585156977177,4500,560.2509682178497
9761.166647553444,1075,563.5916166305542
9759.222211301327,1084,566.6327030658722
9759.166656434536,1084,569.8863167762756
5191.5050621032715,4500,582.3741331100464
647.8709896206856,69,582.6350169181824
5180.122260987759,4500,594.6532835960388
9735.16662210226,1192,597.9311158657074
647.8709900975227,66,598.158255815506
9843.333311676979,705,600.1426889896393
3635.855809688568,494,601.5576784610748
644.0767267346382,67,601.7798547744751
1028.2461979985237,89,602.0653080940247
4245.78413182497,755,604.2967834472656
1032.0404670238495,93,604.6159098148346
647.870993077755,67,604.8467226028442
5181.070812642574,4500,617.495023727417
9854.444403409958,655,619.6858515739441
5066.294255435467,603,621.5811383724213
9781.944442987442,982,624.4477639198303
3638.701499223709,1191,628.1431748867035
9739.277746498585,1174,631.6173927783966
3639.650068640709,304,632.4715085029602
5069.139969468117,1435,636.5938766002655
3633.0101121068,393,637.7968068122864
9808.277730464935,863,640.5125105381012
9791.222221136093,940,643.4209113121033
1032.040468275547,87,643.7604756355286
647.87099391222,69,644.0259931087494
5069.139954209328,550,645.7797741889954
1031.091898739338,90,646.1375238895416
5059.654297590256,1357,651.008974313736
3639.6500722169876,363,652.4468343257904
9781.333313822746,984,655.7346591949463
5174.430844426155,4500,668.4172928333282
9791.166655123234,940,671.3976535797119
9806.611051917076,871,674.2803041934967
9791.388879537582,939,676.8006138801575
9741.777754247189,1162,680.0617368221283
5104.236920833588,4500,693.1365203857422
3642.495768070221,334,694.0584828853607
3634.9072491526604,829,696.2814474105835
3633.0101004838943,282,697.0834605693817
5069.139954149723,550,698.6191229820251
3642.4957796931267,413,699.8381547927856
9792.277706325054,935,702.3123400211334
9793.72219157219,929,704.8595449924469
9761.499998807907,1074,707.8395285606384
3741.146696984768,379,708.9152374267578
1032.0404648184776,86,709.1924958229065
9793.722210168839,929,711.8054666519165
3642.495767712593,411,712.9804587364197
649.76812261343,72,713.2133891582489
3736.4038721323013,329,714.1448104381561
5016.020230770111,4500,726.1319000720978
5062.499985158443,526,727.6002326011658
9791.388864636421,939,730.1719861030579
3635.8557991981506,345,731.1670122146606
3638.7015130519867,829,733.4828667640686
4260.012635171413,429,734.727861404419
9676.611059069633,1456,738.6726694107056
9824.444416284561,790,740.9491426944733
3642.4957667589188,351,741.9581892490387
1028.2461979985237,89,742.2424178123474
4980.923263311386,490,743.6165282726288
645.9738566279411,72,743.870187997818
9867.444400906563,597,745.5655026435852
648.8195562958717,69,745.7991604804993
3646.290041744709,371,746.848447561264
9869.16665250063,589,748.5128657817841
645.9738596081734,72,748.7528686523438
3638.701506257057,376,749.8123016357422
9711.777729094028,1297,753.4160268306732
9711.777708113194,1297,756.8304295539856
649.7681232094765,67,757.0825715065002
9744.388848900795,1151,761.0615451335907
1032.0404654741287,90,761.35009765625
5113.722570478916,4500,774.1764318943024
7695.720883905888,4500,787.5519781112671
3639.6500712633133,380,788.671247959137
3634.9072390794754,465,790.2382996082306
4979.974695384502,490,791.789076089859
3639.6500714421272,356,792.8450856208801
4239.144166171551,944,796.2673897743225
3663.364241540432,314,797.3492162227631
3642.4957656264305,326,798.8275284767151
5070.088520228863,519,800.9070754051208
645.0252934098244,68,801.2689764499664
9850.611086070538,673,803.2665166854858
646.9224233031273,66,803.4995627403259
3646.2900369763374,360,804.5780200958252
4247.681270062923,1800,810.1582043170929
4969.5404535532,4500,822.166412115097
647.8709888458252,72,822.424339056015
9794.722198009491,924,825.0406680107117
9845.22218054533,697,827.058655500412
9791.33331811428,939,829.7418692111969
9751.16665816307,1120,832.9392578601837
3646.290033340454,456,834.2541408538818
644.0767261385918,73,834.497339963913
3642.4957656264305,326,835.4641597270966
3646.290047764778,390,836.5893085002899
9794.722199976444,924,839.239609003067
9794.611077606678,925,841.8796308040619
3662.4156678915024,386,843.02055311203
9807.666650772095,866,845.5153512954712
649.7681232094765,68,845.7485976219177
645.9738597869873,68,845.9844129085541
645.9738597869873,68,846.2177069187164
9830.777769386768,762,848.3812599182129
3638.701505422592,313,849.2917585372925
644.0767277479172,71,849.5453317165375
3646.2900389432907,403,850.7213222980499
646.9224231243134,67,850.9574377536774
3632.061537563801,313,851.8653092384338
1032.9890310764313,92,852.175674200058
3632.061544597149,548,853.7462832927704
9594.277746975422,1826,858.9518523216248
9674.333319842815,1466,863.0878620147705
3650.0843121409416,377,864.1942443847656
9731.555546820164,1208,867.6335337162018
1032.040465593338,91,867.9342525005341
4904.089357674122,4500,881.2624619007111
5016.968801915646,4500,895.1030216217041
4260.012648105621,879,897.9012951850891
5067.242828667164,936,901.0786538124084
5157.356643021107,4500,915.7231945991516
3646.2900391221046,319,916.8310778141022
645.973859667778,71,917.1342294216156
9772.777775645256,1023,920.622391462326
9386.16661709547,2763,929.6976838111877
3635.8558000326157,378,931.0848031044006
3646.2900312542915,352,932.2543694972992
3633.0101041793823,354,933.4069192409515
9754.166628420353,1107,936.8595066070557
9844.222191035748,701,939.2506914138794
5118.465408086777,4500,953.7069544792175
3635.855798482895,381,954.9939649105072
3642.495764553547,323,956.0508120059967
9611.99993366003,1746,961.7069549560547
9767.22220724821,1048,965.4436111450195
9768.722195863724,1041,969.412665605545
9841.277733623981,715,971.7813746929169
5078.625609457493,4500,986.5387418270111
9810.72221148014,852,989.2267735004425
5127.002520680428,4500,1002.1990904808044
3646.2900428771973,363,1003.3873596191406
4147.13322365284,1806,1009.2989127635956
1030.1433316469193,90,1009.5967013835907
9834.222175955772,746,1011.7484641075134
9834.277762770653,746,1013.8692350387573
5008.431683540344,4500,1026.1095187664032
1032.0404646396637,92,1026.4234018325806
5071.03708845377,608,1028.1497144699097
3743.0438344478607,346,1029.1427638530731
5123.208241343498,4500,1041.3871643543243
5016.96878939867,4500,1053.1604936122894
9845.666647970676,695,1055.0694708824158
9862.66666907072,618,1056.789314031601
646.9224265813828,67,1057.0262660980225
4147.133219063282,852,1059.3335483074188
648.8195563554764,71,1059.5812940597534
4163.258846342564,752,1061.720192193985
3642.495764911175,380,1062.8267498016357
3642.495765388012,326,1063.792788028717
9815.166628956795,832,1066.1732685565948
8329.363389194012,4500,1078.124876499176
644.0767257213593,73,1078.3802609443665
9791.333298623562,939,1080.9546315670013
3642.4957681894302,379,1082.0483558177948
1032.0404646396637,91,1082.356043100357
9804.88883626461,878,1084.7801537513733
3632.0615341067314,371,1085.8528945446014
5151.665257573128,4500,1097.8551001548767
9770.944409668446,1031,1100.8146584033966
9859.7777197361,631,1102.6779007911682
3642.495767533779,396,1103.8448309898376
5088.111291110516,4500,1116.1910429000854
9791.27772641182,940,1118.6983959674835
5067.242826521397,936,1121.3283953666687
4258.115513086319,879,1123.832100868225
3639.6500656604767,442,1125.1075611114502
9750.999963879585,1121,1128.2772274017334
4250.526978850365,879,1130.7492763996124
3635.855798661709,300,1131.6443626880646
9768.499992728233,1042,1134.5733275413513
9860.499957025051,628,1136.3577771186829
9750.83334004879,1122,1139.488543510437
4843.381113529205,4500,1151.136447429657
5069.139959573746,1656,1155.8373217582703
5016.020237028599,4500,1167.3938536643982
9751.055533111095,1121,1170.4938035011292
3742.0952656269073,284,1171.2897906303406
9791.277771294117,940,1173.9204287528992
3646.290039598942,390,1175.0011672973633
3635.855806708336,361,1176.0408627986908
9815.166640102863,832,1178.4017465114594
3635.8558124899864,531,1179.9241824150085
9794.5555280447,925,1182.560860157013
9768.555517673492,1042,1185.5026290416718
649.7681221365929,71,1185.760056257248
3633.0101199150085,829,1188.0680618286133
3633.9586893320084,829,1190.457354068756
9792.277730345726,935,1193.0732522010803
3645.3414809703827,829,1195.411038160324
9791.499993860722,939,1198.0405623912811
3739.249560892582,291,1198.9057431221008
5066.2942543029785,967,1201.5885767936707
9742.833282351494,1158,1204.8682765960693
3646.2900309562683,397,1205.998831987381
6792.685482919216,4500,1217.8077321052551
8796.058142900467,4500,1229.5190136432648
5070.088510513306,931,1232.157155752182
9794.77774399519,924,1234.7842588424683
648.8195562362671,70,1235.0390374660492
3646.290031850338,326,1236.013610124588
3743.04383122921,359,1237.0558955669403
3633.958678841591,829,1239.4059863090515
647.8709927201271,71,1239.6588711738586
9845.666646718979,695,1241.678141117096
649.7681248188019,73,1241.936487197876
3639.650065600872,326,1242.8707423210144
1032.040464580059,91,1243.1827957630157
7351.391224503517,4500,1255.4789402484894
9103.000035345554,4037,1266.7390129566193
9844.777724087238,699,1268.7268788814545
9716.555504083633,1276,1272.5245144367218
9810.388836622238,854,1275.0026774406433
9844.777729332447,699,1277.0325155258179
9741.444414138794,1164,1280.3631420135498
3650.0843064785004,352,1281.399628162384
8109.295926332474,920,1284.0148177146912
9804.666616916656,879,1286.53994679451
9759.611082553864,1082,1289.5926883220673
9789.333282887936,948,1292.1759989261627
3639.6500720381737,436,1293.3401501178741
9797.277756929398,913,1295.7933866977692
3635.8558056354523,446,1297.046898841858
5070.088517785072,871,1299.3586320877075
9797.222204685211,913,1301.857553243637
9739.83328962326,1171,1305.0526111125946
9844.777739703655,699,1307.0664579868317
645.9738566279411,72,1307.3255500793457
9797.333315968513,912,1309.89874625206
9800.388834536076,899,1312.4513080120087
3642.4957656264305,384,1313.5608866214752
648.8195562958717,69,1313.7885506153107
3632.0615396499634,362,1314.8248064517975
9844.777726769447,699,1316.8466749191284
9799.555523455143,902,1319.418570280075
9798.611077666283,907,1321.9597358703613
4250.526974916458,1115,1325.118512392044
9784.722203671932,969,1327.8166868686676
3646.2900383472443,418,1329.0177891254425
3635.8558067679405,348,1330.0302710533142
9713.944443762302,1288,1333.658703327179
9716.555507659912,1276,1337.2332532405853
9740.222198367119,1169,1340.5196616649628
9813.499946773052,840,1342.9114933013916
5069.139955401421,1358,1346.692801475525
644.0767260789871,72,1346.9269461631775
3642.495777130127,434,1348.1110672950745
3632.0615396499634,362,1349.1257908344269
9800.555553734303,898,1351.5331370830536
9844.777734100819,699,1353.4129674434662
3635.855809211731,366,1354.4404935836792
5070.08852148056,871,1356.8794503211975
4255.269803822041,741,1358.9354794025421
3733.5581666231155,274,1359.7375230789185
9562.833301842213,1968,1365.2621338367462
9760.72222173214,1077,1368.1981627941132
3639.6500755548477,680,1369.9791417121887
5069.139941036701,1541,1374.0846891403198
9557.33327305317,1992,1379.6534712314606
3635.855802357197,407,1380.8521285057068
9800.222174108028,899,1383.5145530700684
9740.388852417469,1169,1386.8448703289032
9797.333318412304,912,1389.4426527023315
8109.295925021172,920,1392.717571258545
9793.55551636219,929,1395.8530044555664
3637.752948284149,1643,1401.0492475032806
5069.13994961977,871,1403.8444185256958
9800.333290755749,899,1406.6705451011658
3639.650079369545,399,1407.9870076179504
5069.1399547457695,871,1410.8568382263184
9799.555495023727,902,1413.8175647258759
9715.27772116661,1282,1417.971083164215
3646.2900352478027,396,1419.1351900100708
9844.77772539854,699,1421.1431896686554
3635.855806529522,1099,1424.4636845588684
3635.8558027148247,411,1425.848022222519
5067.242828011513,872,1428.4580886363983
3639.6500735878944,569,1430.0639765262604
9715.333339750767,1281,1433.869395494461
9713.777776360512,1288,1437.631283044815
5070.088520169258,872,1440.2061915397644
9508.833305597305,2211,1446.4656562805176
5175.379417002201,521,1447.9417126178741
9740.444397866726,1168,1451.1842246055603
3629.215839982033,362,1452.1781704425812
9536.000006914139,2088,1457.960003376007
3638.701511621475,387,1459.1393218040466
9654.666607022285,1554,1463.7209165096283
3636.804384827614,1399,1467.8217995166779
645.9738563895226,69,1468.0895793437958
9800.333282709122,899,1471.247126340866
9798.44440639019,907,1474.0638473033905
3635.85580265522,392,1475.4646096229553
9715.333340168,1281,1479.184603691101
9800.222175300121,899,1481.7074332237244
9847.22217720747,688,1483.6736543178558
2036.5725023150444,239,1484.370515346527
1031.091897904873,88,1484.687024116516
9847.16663479805,688,1486.7428405284882
3633.01009452343,372,1487.8498857021332
9726.333314299583,1232,1491.2843446731567
3633.0101014375687,315,1492.1604793071747
643.1281602978706,69,1492.3929998874664
4990.40891712904,4500,1503.9555852413177
5025.505884885788,4500,1515.6118595600128
5135.53960198164,4500,1527.4603762626648
9731.16665905714,1210,1530.8165216445923
9741.388872087002,1164,1534.0505964756012
9794.833272635937,924,1536.6077060699463
3646.290038764477,374,1537.679409980774
7714.692214310169,876,1540.137550830841
9797.388892412186,912,1542.714138507843
3638.701508104801,568,1544.2989795207977
9793.944370985031,928,1546.9403946399689
645.9738565683365,70,1547.180257320404
9744.777719318867,1149,1550.3703708648682
5070.088522732258,873,1552.8195843696594
9844.777725636959,699,1554.8064649105072
5069.139960348606,861,1557.2317402362823
9800.166638374329,900,1559.7995510101318
3650.0843064785004,352,1560.814201116562
9797.388839662075,912,1563.3915793895721
9753.66666483879,1109,1566.6699023246765
9866.111074388027,603,1568.6028130054474
3642.4957731962204,460,1570.037446975708
